price,points,country,province
22.0,89,Italy,Sicily & Sardinia
30.0,89,US,New York
48.0,93,US,California
20.0,87,Chile,Casablanca Valley
8.0,85,Argentina,Mendoza Province
9.0,85,Argentina,Mendoza Province
15.0,88,US,California
9.0,86,France,Southwest France
15.0,86,US,Washington
32.0,87,US,California
13.0,89,Germany,Rheinhessen
18.0,87,France,Rhône Valley
65.0,93,US,Oregon
60.0,91,Portugal,Port
25.0,91,France,Loire Valley
35.0,88,US,Washington
30.0,89,South Africa,Stellenbosch
35.31771674744211,90,Portugal,Douro
35.31771674744211,91,South Africa,Stellenbosch
35.31771674744211,90,Portugal,Dão
40.0,85,New Zealand,Central Otago
25.0,90,France,Provence
14.0,87,Argentina,Mendoza Province
21.0,85,France,Burgundy
25.0,86,US,California
54.0,92,Italy,Tuscany
26.0,86,US,California
35.31771674744211,94,France,Bordeaux
25.0,82,US,Virginia
17.0,88,France,Beaujolais
15.0,86,France,Burgundy
100.0,91,Spain,Catalonia
17.0,88,US,Oregon
16.0,88,Italy,Veneto
26.0,90,US,Washington
16.0,87,Italy,Tuscany
23.0,86,Italy,Sicily & Sardinia
40.0,91,France,France Other
42.0,85,US,California
12.0,87,Spain,Catalonia
96.0,94,US,California
20.0,88,Spain,Northern Spain
80.0,87,Germany,Baden
30.0,87,US,Washington
15.0,85,Chile,Maule Valley
35.0,92,US,California
15.0,85,France,Burgundy
23.0,87,Italy,Piedmont
14.0,87,Chile,Maule Valley
29.0,85,Argentina,Mendoza Province
16.0,87,US,California
25.0,89,Australia,Western Australia
38.0,91,US,California
49.0,92,Italy,Piedmont
18.0,86,US,California
11.0,89,Germany,Mosel
18.0,86,US,New York
95.0,91,South Africa,Stellenbosch
15.0,85,US,Washington
24.0,92,US,California
15.0,87,Spain,Catalonia
25.0,87,US,California
19.0,89,Chile,Colchagua Valley
45.0,88,US,California
30.0,93,US,Washington
24.0,89,US,Oregon
43.0,90,Argentina,Other
26.0,91,US,Washington
13.0,87,US,California
25.0,85,Italy,Tuscany
35.31771674744211,88,France,Burgundy
50.0,87,US,New York
40.0,89,Italy,Piedmont
36.0,90,US,Oregon
19.0,87,Italy,Sicily & Sardinia
45.0,84,France,Champagne
65.0,90,France,Bordeaux
18.0,91,Australia,South Australia
55.0,90,US,Oregon
50.0,91,US,California
12.0,90,Portugal,Douro
35.0,89,US,Oregon
16.0,88,US,California
35.31771674744211,84,France,Beaujolais
60.0,89,US,Oregon
55.0,88,US,California
25.0,89,Italy,Piedmont
10.0,88,US,California
40.0,89,Serbia,Župa
15.0,85,US,California
100.0,94,US,California
35.31771674744211,90,US,California
15.0,88,Italy,Southern Italy
13.0,84,US,California
25.0,87,US,Oregon
65.0,91,US,California
40.0,87,US,California
30.0,92,US,Washington
22.0,89,France,Beaujolais
75.0,90,US,Washington
29.0,84,France,Burgundy
55.0,91,US,California
12.0,86,France,Bordeaux
40.0,87,Italy,Tuscany
34.0,91,US,California
35.31771674744211,92,Italy,Tuscany
89.0,92,US,Washington
16.0,88,France,Loire Valley
30.0,85,US,California
13.0,80,Argentina,Mendoza Province
16.0,88,Portugal,Alentejano
18.0,88,Italy,Tuscany
38.0,89,France,Bordeaux
12.0,85,Chile,Maule Valley
12.0,88,Portugal,Lisboa
40.0,91,Chile,Maipo Valley
30.0,87,Italy,Tuscany
64.0,90,US,California
17.0,90,Israel,Galilee
40.0,93,Italy,Sicily & Sardinia
67.0,93,France,Burgundy
22.0,88,US,Oregon
29.0,93,France,Alsace
22.0,89,Italy,Veneto
45.0,87,US,California
32.0,89,Italy,Sicily & Sardinia
35.0,91,New Zealand,Marlborough
35.31771674744211,87,Portugal,Península de Setúbal
35.31771674744211,87,Italy,Northeastern Italy
48.0,88,US,California
35.31771674744211,85,France,Burgundy
100.0,93,US,California
35.31771674744211,86,Italy,Tuscany
13.0,87,France,Southwest France
55.0,91,France,Champagne
18.0,85,South Africa,Vlootenburg
40.0,90,US,California
13.0,87,US,California
9.0,87,Spain,Northern Spain
44.0,91,US,California
22.0,88,New Zealand,Central Otago
45.0,91,Austria,Burgenland
35.31771674744211,85,Italy,Veneto
15.0,87,France,Provence
28.0,90,US,Idaho
28.0,85,US,California
16.0,89,Italy,Southern Italy
18.0,84,Italy,Southern Italy
35.0,88,US,California
35.0,91,US,Oregon
32.0,83,US,California
95.0,89,US,California
50.0,93,US,Washington
23.0,85,US,California
34.0,91,US,California
48.0,91,US,Washington
45.0,90,US,California
12.0,88,US,Washington
26.0,86,France,Bordeaux
55.0,91,US,California
20.0,91,Argentina,Mendoza Province
34.0,91,US,California
28.0,88,US,California
8.0,86,US,California
19.0,90,Chile,Colchagua Valley
23.0,88,France,Burgundy
52.0,92,New Zealand,Kumeu
16.0,86,US,California
14.0,88,US,California
15.0,87,Chile,Maipo Valley
20.0,92,US,California
14.0,90,US,Oregon
19.0,90,Spain,Galicia
20.0,89,Chile,Cachapoal Valley
48.0,90,Spain,Catalonia
38.0,90,US,Oregon
18.0,88,South Africa,Western Cape
47.0,84,US,California
16.0,85,US,California
39.0,88,US,California
94.0,94,Portugal,Port
90.0,89,Italy,Veneto
32.0,88,US,Washington
38.0,91,US,Washington
19.0,84,US,California
28.0,90,US,Oregon
30.0,88,US,California
19.0,85,Chile,Colchagua Valley
14.0,86,Italy,Southern Italy
31.0,88,US,Washington
35.0,91,France,Provence
10.0,85,South Africa,Western Cape
17.0,87,Argentina,Mendoza Province
20.0,89,US,Washington
50.0,92,Argentina,Mendoza Province
34.0,87,Spain,Catalonia
65.0,94,Italy,Tuscany
25.0,85,France,Bordeaux
25.0,90,Germany,Mosel
50.0,88,Italy,Veneto
44.0,94,US,California
15.0,86,US,Washington
34.0,94,Italy,Piedmont
119.0,93,Australia,South Australia
32.0,91,US,California
15.0,85,Italy,Southern Italy
35.31771674744211,87,Italy,Sicily & Sardinia
35.31771674744211,88,France,Bordeaux
50.0,91,US,California
90.0,97,Italy,Northeastern Italy
35.31771674744211,92,France,Burgundy
25.0,90,US,California
26.0,89,US,California
75.0,88,US,California
48.0,88,US,California
18.0,82,Spain,Northern Spain
14.0,86,France,Loire Valley
15.0,86,France,Bordeaux
34.0,84,US,Washington
210.0,92,Italy,Piedmont
16.0,87,France,Bordeaux
8.0,80,Argentina,Mendoza Province
60.0,93,US,Oregon
20.0,92,Austria,Wagram
9.0,86,US,New York
44.0,92,Spain,Catalonia
17.0,84,Argentina,Other
64.0,93,Italy,Piedmont
70.0,91,Australia,South Australia
32.0,91,France,Burgundy
12.0,86,US,Washington
30.0,85,Spain,Catalonia
50.0,92,Argentina,Mendoza Province
15.0,86,Australia,South Australia
19.0,84,US,Oregon
35.31771674744211,92,France,Burgundy
36.0,94,US,California
24.0,83,US,California
10.0,84,Portugal,Tejo
80.0,91,Italy,Sicily & Sardinia
20.0,88,Greece,Macedonia
66.0,89,France,Burgundy
55.0,87,France,Champagne
22.0,87,Chile,Loncomilla Valley
13.0,88,Austria,Kamptal
13.0,89,Portugal,Alentejano
30.0,87,US,Oregon
22.0,85,US,California
12.0,87,France,Loire Valley
65.0,87,Israel,Judean Hills
35.0,90,US,California
15.0,86,France,Bordeaux
30.0,88,France,Burgundy
35.31771674744211,95,Italy,Tuscany
25.0,86,US,New York
19.0,91,Portugal,Alentejano
32.0,85,US,Oregon
17.0,90,France,Alsace
18.0,86,Chile,Curicó Valley
35.0,89,US,California
16.0,91,Australia,South Australia
35.31771674744211,88,Austria,Kremstal
15.0,87,Portugal,Tejo
140.0,93,France,Southwest France
35.31771674744211,90,Italy,Tuscany
35.0,87,Italy,Tuscany
100.0,92,US,Oregon
9.0,86,Portugal,Douro
35.31771674744211,89,France,Burgundy
40.0,87,Spain,Catalonia
16.0,85,France,Rhône Valley
25.0,85,Spain,Northern Spain
15.0,90,US,Washington
15.0,87,Italy,Veneto
49.0,93,US,California
26.0,86,US,California
27.0,90,Germany,Rheinhessen
35.0,91,US,California
36.0,88,US,California
20.0,88,Italy,Veneto
35.0,91,US,Washington
25.0,85,Italy,Piedmont
35.31771674744211,88,France,Provence
20.0,87,US,California
35.0,92,US,Washington
25.0,89,Austria,Kremstal
25.0,88,US,Oregon
20.0,90,France,Alsace
8.0,87,Spain,Northern Spain
16.0,90,US,Washington
16.0,88,Portugal,Douro
42.0,91,Italy,Tuscany
25.0,87,US,California
27.0,88,Italy,Southern Italy
19.0,86,France,Loire Valley
44.0,92,US,California
45.0,90,US,California
30.0,86,Argentina,Mendoza Province
11.0,89,US,America
20.0,85,Spain,Catalonia
15.0,87,France,France Other
22.0,90,France,Provence
55.0,89,US,California
52.0,83,US,California
58.0,91,Spain,Northern Spain
60.0,87,US,California
25.0,92,US,Washington
50.0,92,Australia,South Australia
20.0,89,France,Beaujolais
30.0,92,Italy,Veneto
25.0,86,France,Burgundy
25.0,89,US,California
14.0,86,US,California
8.0,86,Italy,Northeastern Italy
50.0,91,US,California
48.0,87,Italy,Tuscany
35.31771674744211,89,Italy,Southern Italy
35.31771674744211,87,Italy,Tuscany
45.0,91,Australia,Western Australia
55.0,93,France,Burgundy
11.0,87,Argentina,Mendoza Province
32.0,90,US,Washington
15.0,91,France,Bordeaux
22.0,87,France,Beaujolais
40.0,91,US,Washington
20.0,83,US,California
30.0,87,US,New York
35.31771674744211,88,Austria,Burgenland
28.0,84,US,California
44.0,91,US,Washington
24.0,87,US,California
22.0,83,US,California
27.0,87,Italy,Veneto
15.0,88,Italy,Veneto
20.0,88,Portugal,Tejo
17.0,88,Germany,Mosel
19.0,88,Italy,Veneto
11.0,86,Chile,Colchagua Valley
20.0,89,US,California
20.0,91,US,Washington
20.0,89,Spain,Andalucia
20.0,88,US,Washington
35.31771674744211,85,France,Provence
100.0,93,France,Burgundy
125.0,90,Italy,Veneto
15.0,92,Austria,Burgenland
220.0,94,France,Burgundy
35.31771674744211,89,France,Bordeaux
35.31771674744211,88,France,Burgundy
35.31771674744211,89,Italy,Veneto
14.0,89,Italy,Veneto
16.0,86,Chile,Cachapoal Valley
12.0,87,US,New York
10.0,82,US,California
50.0,87,Italy,Veneto
20.0,87,Italy,Central Italy
55.0,92,France,Alsace
17.0,88,Italy,Veneto
16.0,84,US,Oregon
25.0,88,US,California
30.0,87,US,Oregon
35.31771674744211,90,France,Bordeaux
22.0,89,Italy,Tuscany
100.0,94,Portugal,Port
30.0,84,France,Burgundy
30.0,88,South Africa,Paarl
42.0,84,US,California
12.0,86,Chile,Maule Valley
22.0,91,US,Washington
30.0,84,France,Champagne
10.0,87,France,Bordeaux
35.31771674744211,93,France,Bordeaux
30.0,92,Italy,Sicily & Sardinia
10.0,87,France,Provence
37.0,93,France,Alsace
12.0,85,Argentina,Other
50.0,91,US,Oregon
15.0,86,France,Beaujolais
28.0,87,US,California
15.0,87,Portugal,Douro
11.0,87,Portugal,Lisboa
57.0,93,France,Alsace
105.0,94,Italy,Tuscany
35.31771674744211,90,Germany,Mosel
17.0,87,US,California
35.31771674744211,92,France,Bordeaux
35.31771674744211,93,France,Bordeaux
55.0,89,US,California
70.0,88,France,Burgundy
50.0,92,US,Oregon
10.0,86,Italy,Sicily & Sardinia
24.0,89,US,California
9.0,86,US,Washington
52.0,94,US,California
40.0,92,US,California
19.0,86,US,Virginia
30.0,89,France,Alsace
8.0,83,Spain,Northern Spain
30.0,91,US,Oregon
42.0,87,Italy,Southern Italy
24.0,89,Italy,Tuscany
28.0,89,US,Oregon
85.0,94,Italy,Veneto
50.0,93,US,California
8.0,85,Portugal,Dão
35.31771674744211,87,Italy,Central Italy
20.0,86,Italy,Sicily & Sardinia
35.31771674744211,93,France,Loire Valley
42.0,87,US,California
16.0,91,Portugal,Alentejo
70.0,89,Australia,South Australia
19.0,86,Germany,Pfalz
25.0,88,US,Oregon
42.0,93,US,Oregon
35.31771674744211,87,Italy,Tuscany
78.0,90,Italy,Tuscany
70.0,92,US,Oregon
56.0,89,France,Burgundy
35.0,88,France,Loire Valley
14.0,85,US,Oregon
15.0,86,France,Bordeaux
35.0,88,US,California
12.0,88,US,California
20.0,90,Austria,Wiener Gemischter Satz
35.31771674744211,88,France,Champagne
175.0,98,Italy,Tuscany
21.0,87,Australia,South Australia
10.0,87,Portugal,Tejo
45.0,93,US,California
100.0,95,Portugal,Douro
30.0,88,Portugal,Port
35.31771674744211,95,France,Bordeaux
35.31771674744211,93,France,Southwest France
22.0,89,US,Washington
37.0,92,Austria,Niederösterreich
25.0,91,France,Bordeaux
30.0,86,South Africa,Western Cape
28.0,90,US,California
90.0,95,France,Burgundy
11.0,82,Argentina,Mendoza Province
40.0,85,US,Virginia
21.0,90,US,California
45.0,90,US,California
55.0,94,US,California
24.0,89,US,California
17.0,88,Italy,Southern Italy
92.0,95,Austria,Wachau
55.0,93,France,Loire Valley
15.0,88,Spain,Galicia
35.31771674744211,89,Germany,Rheingau
12.0,87,France,Bordeaux
40.0,92,Austria,Burgenland
65.0,89,Australia,South Australia
17.0,92,US,California
20.0,86,New Zealand,Marlborough
29.0,88,US,California
12.0,85,Argentina,Mendoza Province
40.0,91,US,California
12.0,89,Germany,Pfalz
30.0,90,US,California
85.0,94,US,California
35.31771674744211,90,Austria,Burgenland
35.0,88,US,Washington
28.0,91,US,Washington
34.0,86,South Africa,Stellenbosch
20.0,88,Italy,Tuscany
19.0,93,US,Oregon
30.0,86,US,California
19.0,89,Argentina,Mendoza Province
16.0,88,US,New York
13.0,80,US,California
15.0,88,Italy,Piedmont
23.0,89,Italy,Veneto
23.0,86,US,California
58.0,94,Italy,Piedmont
55.0,88,US,California
38.0,86,US,California
36.0,86,US,Washington
32.0,92,US,Washington
22.0,91,Spain,Galicia
28.0,89,US,California
36.0,90,Spain,Catalonia
18.0,87,US,California
12.0,88,Argentina,Mendoza Province
38.0,93,Germany,Rheingau
20.0,88,France,Bordeaux
22.0,90,France,Beaujolais
10.0,86,US,California
21.0,88,Spain,Northern Spain
35.31771674744211,88,France,Champagne
40.0,93,Germany,Mosel
69.0,92,Germany,Rheinhessen
52.0,88,US,Oregon
12.0,86,South Africa,Western Cape
12.0,84,US,California
35.0,90,France,Southwest France
42.0,93,France,Burgundy
94.0,93,US,California
35.31771674744211,84,Portugal,Alentejano
25.0,89,US,Washington
50.0,88,Italy,Central Italy
16.0,86,Italy,Northeastern Italy
13.0,85,Austria,Niederösterreich
22.0,87,Uruguay,Progreso
15.0,86,Italy,Tuscany
50.0,90,US,Washington
25.0,89,Austria,Südsteiermark
8.0,87,Spain,Northern Spain
28.0,90,France,Burgundy
30.0,91,Austria,Kamptal
35.0,87,US,California
155.0,94,US,California
16.0,88,Italy,Southern Italy
16.0,90,Germany,Mosel
10.0,85,US,California
55.0,89,US,Oregon
20.0,91,Spain,Andalucia
40.0,90,US,New York
15.0,86,Chile,Casablanca Valley
36.0,90,Italy,Sicily & Sardinia
35.0,87,France,Champagne
14.0,86,France,Alsace
35.0,89,US,Washington
12.0,90,Austria,Burgenland
24.0,88,Spain,Galicia
29.0,91,France,Bordeaux
26.0,88,US,California
36.0,89,US,California
60.0,93,Italy,Tuscany
20.0,89,South Africa,Western Cape
70.0,91,Spain,Catalonia
17.0,88,Portugal,Douro
49.0,94,US,California
20.0,89,South Africa,Constantia
35.0,88,Austria,Thermenregion
36.0,90,Chile,Casablanca Valley
25.0,89,Turkey,Ankara
18.0,87,Italy,Tuscany
47.0,91,US,Oregon
26.0,87,US,Washington
10.0,86,Portugal,Dão
93.0,91,US,California
7.0,83,US,California
60.0,93,Italy,Tuscany
35.31771674744211,92,France,Bordeaux
17.0,84,France,Alsace
11.0,85,Italy,Southern Italy
15.0,88,Israel,Samson
17.0,88,France,Alsace
35.0,86,US,California
35.31771674744211,88,France,Bordeaux
32.0,85,US,California
73.0,90,France,Rhône Valley
16.0,85,Chile,Central Valley
98.0,88,US,California
28.0,92,US,California
30.0,82,Argentina,Mendoza Province
62.0,92,US,California
35.0,88,US,Washington
20.0,90,France,France Other
29.0,86,France,Burgundy
100.0,92,Australia,South Australia
20.0,88,US,New York
66.0,91,US,California
32.0,91,US,California
32.0,93,US,California
27.0,91,France,Southwest France
21.0,88,Spain,Northern Spain
18.0,87,Portugal,Douro
30.0,88,Portugal,Alentejano
25.0,90,US,California
11.0,85,Chile,Colchagua Valley
29.0,90,Portugal,Douro
23.0,87,New Zealand,Marlborough
26.0,88,US,Oregon
15.0,85,Spain,Northern Spain
24.0,93,France,Loire Valley
10.0,85,Chile,Colchagua Valley
52.0,91,US,California
37.0,90,US,Washington
18.0,90,US,Washington
412.0,95,France,Bordeaux
35.31771674744211,87,France,Burgundy
10.0,86,Austria,Niederösterreich
18.0,88,US,California
29.0,88,US,California
9.0,86,Bulgaria,Thracian Valley
40.0,90,US,Washington
65.0,92,US,California
90.0,97,Italy,Southern Italy
35.31771674744211,96,France,Bordeaux
22.0,91,France,Loire Valley
16.0,88,Spain,Northern Spain
11.0,84,Greece,Macedonia
18.0,92,Portugal,Alentejano
20.0,86,US,California
15.0,86,US,Washington
16.0,91,US,Washington
35.0,93,France,Bordeaux
40.0,84,Spain,Northern Spain
35.31771674744211,87,Portugal,Lisboa
27.0,92,US,Washington
68.0,93,US,California
24.0,86,US,California
30.0,88,Italy,Tuscany
35.31771674744211,90,France,Burgundy
40.0,92,US,California
28.0,91,Germany,Nahe
43.0,92,Italy,Tuscany
19.0,87,US,Virginia
35.31771674744211,88,Italy,Tuscany
52.0,92,US,California
47.0,90,Germany,Pfalz
60.0,87,US,California
75.0,91,Israel,Jerusalem Hills
9.0,84,Chile,Colchagua Valley
16.0,90,Greece,Mantinia
24.0,90,US,California
11.0,91,US,California
24.0,87,Italy,Piedmont
45.0,91,France,Languedoc-Roussillon
40.0,93,France,Loire Valley
24.0,86,US,California
27.0,83,US,New Mexico
24.0,94,France,Beaujolais
13.0,85,France,Loire Valley
20.0,90,Austria,Burgenland
14.0,89,US,Washington
32.0,91,US,Washington
26.0,93,France,Alsace
15.0,86,Italy,Veneto
35.0,87,New Zealand,Central Otago
10.0,86,France,Southwest France
82.0,90,South Africa,Stellenbosch
12.0,85,France,France Other
58.0,87,Italy,Tuscany
12.0,88,Spain,Northern Spain
16.0,90,US,California
11.0,90,US,Idaho
50.0,90,Argentina,Mendoza Province
35.31771674744211,87,France,Bordeaux
17.0,88,Australia,South Australia
15.0,87,South Africa,Western Cape
15.0,84,US,California
29.0,87,US,Washington
24.0,87,US,California
66.0,93,France,Alsace
25.0,88,Croatia,Korčula
13.0,87,Argentina,Other
33.0,93,US,California
16.0,87,US,New York
15.0,90,Austria,Burgenland
85.0,91,US,California
54.0,91,Germany,Mosel
13.0,88,Austria,Niederösterreich
140.0,97,US,California
20.0,86,Austria,Thermenregion
25.0,84,US,Idaho
28.0,87,US,Washington
10.0,86,Argentina,Mendoza Province
12.0,88,Argentina,Mendoza Province
275.0,95,US,California
45.0,92,Spain,Levante
70.0,93,France,Bordeaux
23.0,87,Italy,Sicily & Sardinia
12.0,86,France,Bordeaux
41.0,91,France,Alsace
35.31771674744211,89,France,Loire Valley
20.0,87,France,Alsace
110.0,98,US,California
80.0,88,Italy,Tuscany
25.0,88,Portugal,Douro
53.0,95,US,Washington
50.0,90,US,Oregon
59.0,92,US,California
35.31771674744211,87,France,Alsace
35.31771674744211,86,France,Loire Valley
40.0,87,South Africa,Elgin
60.0,91,France,Champagne
12.0,87,Chile,Casablanca Valley
10.0,84,France,Languedoc-Roussillon
42.0,92,US,Washington
20.0,90,South Africa,Western Cape
28.0,83,US,Oregon
14.0,85,US,Washington
55.0,94,US,Washington
50.0,91,Chile,Maule Valley
30.0,88,Austria,Weinviertel
15.0,84,US,California
55.0,89,US,California
45.0,88,US,California
35.31771674744211,86,Italy,Sicily & Sardinia
27.0,87,US,California
16.0,90,US,Oregon
7.0,84,Chile,Central Valley
25.0,87,Italy,Piedmont
103.0,89,France,Loire Valley
30.0,90,France,Bordeaux
14.0,85,Italy,Sicily & Sardinia
35.0,88,US,California
198.0,94,Italy,Veneto
20.0,84,France,Bordeaux
24.0,91,US,California
45.0,92,US,California
29.0,87,New Zealand,Marlborough
25.0,88,US,Oregon
40.0,86,France,Alsace
35.31771674744211,90,Italy,Piedmont
15.0,89,US,California
17.0,90,Spain,Galicia
30.0,92,US,Washington
13.0,89,France,Alsace
34.0,90,Spain,Northern Spain
18.0,85,France,Provence
30.0,87,US,California
28.0,90,Israel,Shomron
50.0,92,US,Washington
37.0,88,US,California
25.0,84,US,California
35.31771674744211,87,Italy,Tuscany
195.0,95,France,Burgundy
24.0,88,France,Bordeaux
79.0,93,Italy,Veneto
23.0,85,US,Washington
15.0,86,Argentina,Mendoza Province
35.31771674744211,95,Italy,Piedmont
35.0,91,US,California
16.0,87,Austria,Niederösterreich
52.0,90,US,California
35.31771674744211,91,Italy,Piedmont
75.0,90,US,California
13.0,88,US,Texas
32.0,92,Spain,Northern Spain
35.31771674744211,88,Portugal,Douro
50.0,93,Italy,Tuscany
19.0,87,Italy,Sicily & Sardinia
25.0,88,Croatia,Peljesac
35.31771674744211,93,Austria,Kremstal
79.0,90,Italy,Piedmont
90.0,92,US,Oregon
49.0,92,France,Loire Valley
30.0,90,US,California
44.0,93,US,California
38.0,87,Italy,Tuscany
14.0,91,Austria,Kamptal
60.0,93,US,California
375.0,95,France,Bordeaux
18.0,88,Austria,Kremstal
13.0,83,US,New York
16.0,87,Italy,Sicily & Sardinia
38.0,92,US,California
18.0,85,US,California
50.0,90,US,California
28.0,90,US,California
17.0,88,US,Oregon
27.0,91,France,Champagne
11.0,84,Chile,Maule Valley
35.31771674744211,90,Italy,Piedmont
13.0,88,US,California
40.0,89,US,New York
21.0,92,US,Oregon
35.31771674744211,90,France,Bordeaux
65.0,91,US,California
39.0,85,Greece,Epanomi
20.0,82,Chile,Central Valley
44.0,91,US,California
36.0,88,US,California
70.0,91,US,California
30.0,90,US,Washington
16.0,87,US,California
95.0,94,US,California
12.0,80,Argentina,Other
30.0,89,US,California
13.0,85,Argentina,Mendoza Province
12.0,86,Spain,Northern Spain
16.0,87,US,Washington
18.0,90,Chile,Maule Valley
22.0,87,Australia,Western Australia
